video-frame,media_orizzontale0,media_verticale0,media_orizzontale1,media_verticale1,media_orizzontale2,media_verticale2,media_orizzontale3,media_verticale3,media_orizzontale4,media_verticale4,media_orizzontale5,media_verticale5,media_orizzontale6,media_verticale6,media_orizzontale7,media_verticale7,media_orizzontale8,media_verticale8,media_orizzontale9,media_verticale9,target
1_2_1_9_25_2_m,-8.144282,-0.8198695,-4.5473075,7.0793595,-7.6762767,3.961465,-4.1077094,-3.0870333,2.800992,-3.2659006,7.8698187,7.4788127,-4.101803,9.676816,-5.7323813,0.22648174,-3.1164243,-6.290897,0.6335384249687195,4.732936382293701,1
1_2_1_10_25_1_m,-3.889537,-11.970495,-0.7656053,-39.68999,1.7943109,9.67636,9.419738,-6.0191913,-3.054992,-4.46094,-4.6944327,7.780441,-10.760353,-9.007745,-5.247005,-5.8464518,-23.299274,-28.644276,-5.462362289428711,-6.413690090179443,1
1_2_1_10_25_4_m,7.3664017,2.4819846,6.963242,8.541583,7.15538,10.501974,12.504387,4.57442,8.220073,0.9159201,5.3391123,-2.5118883,4.3731666,11.596331,11.218291,14.2849455,8.540853,7.905009,5.312219142913818,2.286116123199463,1
1_2_1_8_25_4_m,31.987663,-44.780075,2.6563737,-65.39529,20.818642,-39.076317,-3.3811152,-50.060303,-23.327158,-48.296074,-29.513851,-63.57496,0.16015553,-36.08362,-20.519846,-51.55388,-23.355219,-57.43964,2.1885879039764404,-43.25932312011719,1
1_2_1_4_25_1_m,-12.351401,-6.761212,-13.053046,-10.936957,-3.2420542,-14.951251,-9.610577,-19.450726,-13.2918215,-14.312263,-10.728797,-17.598547,-6.857575,-24.933796,-6.3653092,-25.7786,-9.868276,-12.738427,-11.622209548950195,-11.289010047912598,1
1_2_1_9_25_4_m,-14.109335,18.238611,-8.795223,17.777115,-7.888954,15.248092,-11.338716,2.8402307,-3.0267031,2.3490145,-6.9626613,5.379411,-8.223906,23.161552,-9.776696,6.553344,-7.990884,3.6343024,-8.755560874938965,17.176319122314453,1
1_2_1_8_25_1_m,12.446569,-5.422658,3.4955611,-34.14102,4.5257707,-28.242023,-7.500588,-12.219265,-5.4473686,-43.08917,-4.2336416,-25.872984,16.558977,-18.394464,33.29426,-17.17731,17.459173,-13.4056635,22.45700454711914,-11.968756675720215,1
5_1_2_26_30_2_m,16.74958,6.2980137,23.481861,-1.8859229,12.446689,-1.9888269,7.9987636,3.3256073,10.015928,19.58685,12.614487,16.823603,8.721139,-5.698088,17.202084,3.6072042,20.406391,8.97322,-3.40838623046875,3.461651086807251,5
5_1_2_25_31_3_m,-0.00042495472,1.7200176,0.6388655,1.8566045,5.61427,-0.99827695,1.609565,3.7449167,-6.4801664,-4.475163,-4.19579,-4.5119715,11.431957,-10.558663,13.351311,-12.130354,-1.1352755,-6.629461,-6.040326118469238,-4.636070728302002,5
5_1_2_26_30_4_m,-0.13130502,-7.810349,0.743013,-25.634434,-2.926946,-15.278006,0.99815625,-14.690051,0.17353094,-12.79252,-3.0893817,-17.993475,-13.967406,-0.07724752,-14.15794,4.5248904,-8.000103,-4.243349,-1.6183151006698608,-1.3897504806518555,5
5_1_1_91_30_1_m,-0.70124507,-1.1298563,-1.839724,-0.2441236,-2.7731235,-0.586044,-1.9683154,-0.012340806,-1.91349,2.4720623,-3.4113579,1.3343015,-2.5268826,1.1136861,-4.396738,-2.3201344,-5.7934046,-2.5768795,-0.7931336760520935,1.1066185235977173,5
5_1_2_26_30_3_m,-4.347512,-12.202685,11.476588,-2.2864037,31.88137,4.6317716,30.38812,-8.689819,28.254898,-0.29636824,34.939823,-1.0346057,27.956179,9.1460085,13.435637,14.285711,23.87906,25.248028,33.313194274902344,8.683998107910156,5
5_1_2_46_25_2_m,13.946051,7.999532,9.282475,3.8140519,16.516829,-33.7972,39.947483,-1.0126175,18.193153,-3.1413183,5.3089733,1.584372,31.165186,-16.31921,20.464415,-10.450357,33.679333,-7.3031483,17.749053955078125,-2.2488739490509033,5
5_1_2_26_30_1_m,3.7403777,-8.521135,-0.08360977,-2.422063,9.218542,4.0558343,10.635449,1.1504487,7.7994347,6.37746,8.900591,7.62409,3.3104346,-2.4540882,0.019098438,-8.760525,13.216549,-25.519793,11.992280960083008,-12.264801979064941,5
5_1_2_26_30_5_m,-7.341756,7.627384,7.976131,25.388884,1.2568725,22.854517,4.9107046,25.957026,10.118473,22.874508,-5.190975,26.468637,-11.287382,13.919124,-5.869501,34.221043,-2.9357476,40.459637,7.220219135284424,39.42982482910156,5
5_1_1_91_30_4_m,-1.6669735,2.9724717,-1.9064436,0.06608175,-0.463964,2.9817686,-2.0870361,2.648139,-0.87307316,-2.1467588,-0.723071,-1.9526697,3.3516665,-0.43352082,-3.4343917,4.7498574,-0.9575207,0.10580693,1.296207070350647,2.0852386951446533,5
5_1_1_91_30_5_m,0.31823456,1.5389472,2.98635,-2.8811693,4.583151,1.1028839,8.963296,-0.7263452,2.3232646,4.918129,1.0540483,2.0886815,0.6612442,6.88116,1.7148441,2.565464,4.247538,4.654293,-2.3651351928710938,10.58028793334961,5
5_1_1_91_30_3_m,1.7010295,-3.2919602,4.135829,-9.646471,1.383013,-3.9508405,0.93601173,0.19350043,-1.007748,-1.0553151,0.3315111,-0.16891553,1.0936173,-1.4367551,2.0640008,-0.7341379,-1.2121817,-2.360808,1.5690467357635498,1.1661440134048462,5
5_1_2_25_31_2_m,2.8544405,-0.27567598,-6.9096375,-3.0207553,-2.1901338,6.8949313,-5.7240005,-2.0689654,2.0912995,3.5279524,7.36435,-0.4124354,5.930264,2.9055665,1.8851029,-6.161688,-1.0750728,-9.856066,4.2882914543151855,-9.686333656311035,5
5_1_2_46_25_4_m,-11.475671,17.40009,-17.544392,-3.3292708,-10.666509,4.3293014,-13.25563,-15.753355,-7.915376,-22.400967,-5.913741,-32.171646,-23.801846,5.1169224,-1.9317147,-10.409972,-23.73793,-9.843049,-18.723752975463867,9.376321792602539,5
5_1_2_46_25_3_m,-29.900766,-29.934837,-34.7566,2.661607,-24.88094,10.64499,-18.809568,33.651455,-17.98311,-4.8270297,-22.413277,13.894099,-38.780952,20.108221,-51.370205,39.81226,-35.41303,8.519535,-41.53502655029297,-3.627190113067627,5
5_1_2_46_25_1_m,-32.469864,27.605562,-60.21726,38.95267,-43.2218,41.1542,-37.125633,74.47532,-34.74612,56.530693,-46.0123,50.350513,-44.7142,67.8507,-46.72986,44.975418,-23.977362,53.54118,-18.754812240600586,30.318206787109375,5
5_1_2_46_25_5_m,16.610771,-51.80324,-14.91448,-42.365013,13.379656,-41.390823,1.21715,-26.079914,-4.5696354,-55.243683,8.57112,-65.53315,10.227803,-34.82067,-17.086922,-17.926065,24.539742,-39.576756,18.783811569213867,-40.94905090332031,5
5_1_2_25_31_1_m,6.521957,-6.0793915,12.619697,-5.78809,6.7914195,2.953074,4.8188434,11.224664,-8.106102,13.998062,1.5363542,21.302568,-0.11860895,4.2610393,-5.2734237,3.5258837,1.118126,8.142796,-6.064001560211182,12.061819076538086,5
5_1_1_91_30_2_m,2.5624125,1.2266283,7.0845184,-8.8844385,-1.8659877,-1.9317886,7.0835037,0.46119094,5.940785,2.1853163,6.79862,-4.3249927,7.591188,-2.2123337,3.4337254,5.028973,6.2423377,1.6244653,-1.5412253141403198,11.259025573730469,5
5_1_1_33_25_2_m,-5.709758,6.9251847,1.4044642,-1.637547,0.16690986,-11.304113,7.1011086,-13.4322605,26.936338,-24.640034,2.6416843,-14.25775,20.0122,-7.8381295,22.125473,-14.057724,13.935212,-21.413628,9.398369789123535,-21.726276397705078,5
5_1_2_50_25_2_m,-0.6331043,6.5546374,21.245388,-5.2683477,16.250502,-9.211605,18.54542,-7.859606,12.725582,-8.719889,7.278247,-2.891427,19.348133,-6.3286743,0.9359433,-2.0452251,-4.998276,0.6990116,12.860857009887695,8.344524383544922,5
5_1_1_95_30_2_m,9.590152,2.1776135,4.242502,7.429726,-2.417444,3.4648743,-0.19489199,-1.1742414,-5.430305,-2.5843885,-2.5752509,7.721058,-2.5350595,6.5938597,-5.402602,4.91783,2.2243867,7.690566,-1.8786466121673584,4.864887714385986,5
5_1_2_31_25_3_m,-20.318752,20.38964,-13.241418,-5.583517,-4.1767087,-15.622626,-18.994545,7.0935373,-14.170031,24.056738,-29.261314,39.256153,-16.013622,48.536144,-13.8185625,30.844944,-23.858557,36.390213,-12.47388744354248,46.37148666381836,5
5_1_2_47_25_5_m,-3.1563008,18.184252,7.9368615,39.64672,7.022991,42.87874,11.452836,45.40675,2.1057155,37.831177,-2.66378,46.62116,3.5241766,41.421417,3.8744025,43.013054,5.4416194,45.562004,-2.166191577911377,45.4589958190918,5
5_1_1_33_25_4_m,-8.439006,-1.3104892,-11.420725,-3.1802359,-12.344361,-11.198821,-15.000746,-8.265631,-9.198567,-7.4759097,-8.204635,-8.763552,-7.6777062,-9.9465685,-0.6683948,-17.973171,-8.879464,-21.026346,-12.60296630859375,-13.802054405212402,5
5_1_2_36_25_1_m,5.157224,-8.49092,-17.084763,4.7808785,-13.9806595,0.60082215,-22.603712,10.884194,-23.595186,-0.94555676,-10.860341,-3.415217,-16.775818,-0.20865051,2.9699254,-4.064456,-11.595802,-6.8491406,-17.209074020385742,-1.6244627237319946,5
5_1_2_36_25_5_m,-12.895849,-22.131758,-11.887487,-26.4039,5.2585387,-4.6608377,-6.2680507,8.448711,-18.282722,0.95736295,-26.736153,11.746453,-27.724232,-2.2512448,-15.066375,3.694418,-18.897093,10.342159,0.411586731672287,11.574651718139648,5
5_1_2_25_31_5_m,4.1579943,13.701931,3.662448,10.8944,2.9200928,14.169527,6.358166,19.645447,4.71366,6.5012302,9.080879,-0.030741926,10.587709,12.42887,7.9316673,11.950381,-1.7636416,11.710499,-0.3540938198566437,7.409536838531494,5
5_1_2_31_25_2_m,-22.59432,-4.409009,-8.08468,1.0020593,-33.459805,-4.8480897,14.641635,-2.0272782,20.919495,-3.0589359,8.162469,2.497545,-22.20237,9.084258,-55.410625,-13.420753,-74.79643,-15.176526,-32.38284683227539,-12.62670612335205,5
5_1_2_47_25_2_m,2.8882804,4.497944,15.02475,-7.2760406,-9.061494,-9.109309,-7.9718533,-1.1268636,1.8222866,4.203218,-16.620594,1.4770921,13.008417,7.2605767,5.1203265,3.9805417,2.2838144,7.9390855,0.08413854241371155,14.365962028503418,5
5_1_2_50_25_4_m,8.676246,10.866158,4.543798,12.425786,-15.338524,9.749292,-32.182133,5.800769,0.44120473,-2.4452908,-7.3433113,-17.021355,-14.786723,-16.488037,0.123711415,-11.9244375,-6.512654,-5.159399,5.770028114318848,-18.51003074645996,5
5_1_2_31_25_5_m,4.662658,-0.08008636,1.9012975,-1.9315966,-0.58963,5.9060225,15.631161,4.7143416,14.700656,18.113773,6.086126,-0.33047813,-4.1387177,14.445396,-1.7966653,12.014813,1.985336,11.559475,-10.816057205200195,12.434805870056152,5
5_1_1_95_30_4_m,14.415711,7.272257,11.314726,6.6981688,9.039352,5.7033944,5.566482,3.2080717,8.973109,6.8254848,15.447967,4.769701,16.657753,7.0929804,6.878011,9.924847,0.14314577,0.29335892,16.49226951599121,2.5887491703033447,5
5_1_1_95_30_1_m,-2.5775054,-0.501823,-3.6767075,-1.9759009,-3.6263065,-3.1548817,-4.046585,-3.0414937,-1.3652548,-2.5225055,-1.148316,-0.691014,-2.094307,1.8976568,-2.4883633,0.114590496,-2.1040018,0.5541695,-1.5321038961410522,-2.867260456085205,5
5_1_2_36_25_2_m,0.43459228,-22.984217,-2.390497,-34.954033,-4.7037387,-14.171084,-12.391034,-21.541058,-13.764437,-30.720058,-22.516052,-37.78239,-34.61723,-16.96938,2.978903,33.606743,-1.0063251,39.375587,-21.213348388671875,-18.470924377441406,5
5_1_2_50_25_3_m,22.960464,-2.491856,6.9916096,-8.626653,5.044239,-7.6683545,8.993837,2.2006953,-4.6193433,-2.3828382,4.918855,7.2972627,5.826607,-7.602081,0.19777349,-3.2852604,-15.161538,2.4325838,3.220792770385742,-2.7855234146118164,5
5_1_2_31_25_1_m,9.993436,19.871935,-7.9289727,42.245674,-29.990208,1.5276932,-23.570312,-2.0791626,0.8698348,29.459808,-17.313301,32.967278,-10.548137,38.560192,-0.19180052,43.31305,-8.119397,3.540428,-15.330327033996582,34.6489143371582,5
5_1_2_31_25_4_m,3.511835,2.211437,-15.905943,-8.691501,-5.369908,-12.0543785,-28.558243,-17.619043,-45.12815,-5.400402,2.2927437,-19.870754,-7.450254,0.7745901,-1.7334148,-0.7205297,20.195473,-9.417745,24.30664825439453,-8.94034194946289,5
5_1_2_47_25_3_m,7.949787,24.346237,27.494532,43.763153,1.7991419,20.685955,22.756922,65.931076,29.383291,55.15976,23.252714,38.063633,5.1358914,22.552015,-3.011375,14.891067,14.292224,29.458155,33.495628356933594,53.89696502685547,5
5_1_2_25_31_4_m,-8.936328,-11.912767,-7.218794,-15.193212,-7.138216,-4.9518394,-4.190335,-13.797999,-1.5692534,-9.840021,-5.071625,-10.841443,-4.507447,-8.80003,-4.837467,-13.601543,-4.093468,-11.245371,-9.885208129882812,-13.57308578491211,5
5_1_1_33_25_5_m,3.3013992,-12.161972,8.494059,-6.6668825,16.12728,4.095659,-12.388541,-0.046334416,0.5901881,-5.859474,14.322211,5.4671297,7.7189064,27.53785,-0.6115894,25.464226,3.6843889,21.794485,7.317728042602539,13.128625869750977,5
5_1_2_36_25_4_m,1.9204859,8.719386,-3.609306,6.9713645,-1.8380817,2.8901682,1.0804621,6.17141,3.2147837,13.794327,-3.8809743,7.2382774,-5.525909,9.821101,2.3506124,25.461884,-9.351652,21.317839,-9.720331192016602,12.625391960144043,5
5_1_1_33_25_1_m,-2.2988143,-3.7395437,-9.383255,2.3657694,-2.442378,-5.641513,3.7202945,-11.736193,-3.835156,-4.7166348,-7.216823,-6.854093,-3.2473924,-9.015843,-5.261898,-12.750292,-0.22725543,-10.446227,0.19860339164733887,-6.495696544647217,5
5_1_1_95_30_3_m,-2.673123,8.091517,-1.2740335,-0.87525517,2.0657551,-1.255347,-1.3397962,-4.2246213,-2.6024108,-2.4586456,-5.0013895,-0.47327662,-6.27899,3.0951953,-2.1402442,-1.1381205,1.6916128,-3.9216459,-0.3362405598163605,3.8912510871887207,5
5_1_2_36_25_3_m,-9.050735,-5.140476,-5.7033453,-24.703167,-4.5975113,22.551567,7.168761,36.75906,12.987596,28.992296,18.860216,26.63631,15.006202,28.324287,19.099283,24.591555,7.3113728,14.746931,1.0176472663879395,12.343850135803223,5
5_1_2_50_25_1_m,-0.7213629,4.0466046,-4.0938125,4.6913486,-2.7367108,8.903952,-5.268203,-12.855913,0.35416242,-2.250218,-10.775678,-5.5293827,-14.156075,-6.082216,-11.420411,2.1114357,-12.821037,2.6603963,-4.306812286376953,-4.325160980224609,5
5_1_1_95_30_5_m,-4.36002,12.957506,-2.3470562,0.7690301,-2.8035662,7.9951773,-3.1385546,10.231251,-2.3257084,12.476885,-1.2553524,13.1460705,-4.7396774,12.692409,-3.3544059,8.642983,-2.2220669,7.4324937,-3.7638192176818848,2.8194518089294434,5
5_1_1_33_25_3_m,-10.674588,8.498156,-15.714664,22.065643,-9.731183,15.6166725,-22.716095,15.991535,-28.450289,21.259869,-14.882811,8.128345,-8.635958,14.880163,-6.646219,20.805574,-13.453021,16.975866,-12.814615249633789,18.941543579101562,5
5_1_2_47_25_1_m,8.158221,7.265443,1.1563897,-2.0423524,6.486127,-3.1859496,-9.202221,-6.319491,10.257916,7.8803115,26.118032,10.300424,25.795494,4.6776896,23.367027,-4.889743,13.7066765,-4.049551,17.322608947753906,-11.578386306762695,5
5_1_2_50_25_5_m,8.404311,-2.9973147,3.0186307,-7.3510184,1.2750914,-6.3656487,8.036605,-7.890242,1.8179126,-8.993312,4.9074636,-10.901763,2.5661957,-4.013219,-5.732121,1.9339476,-10.805649,-7.378334,-1.3383666276931763,-10.917935371398926,5
5_1_2_47_25_4_m,-11.702199,-0.5897789,-5.27248,5.3812447,-4.8796616,-9.659682,-14.865959,4.1554055,-11.767647,-7.292979,-4.812009,-20.395916,-1.2969358,-10.180255,10.824564,-5.2804537,4.0150704,-7.149059,-8.968571662902832,-0.303008109331131,5
5_1_1_55_25_4_m,-16.882515,-2.389825,-14.583539,-3.4229105,-7.520829,5.4352407,-0.23149087,-5.3072634,-9.821665,-3.2656677,-5.897634,-5.152068,-15.287193,8.131625,-6.6530223,-2.4744382,-7.545284,3.530116,-3.660799980163574,3.393355131149292,5
5_1_2_90_30_5_m,-1.5565292,-4.351858,-1.0530803,-1.6399741,-0.38976008,0.9212973,-2.571097,0.113636225,3.2093294,-5.468287,-1.5548109,5.410883,-5.463581,8.944767,0.14971542,4.53272,6.359534,-4.3867764,2.7424986362457275,-7.267698287963867,5
5_2_1_12_25_4_m,-0.9882288,1.8565129,0.9004313,6.140059,1.186652,6.785976,-2.9290457,4.622158,-3.1493175,-1.8765057,-2.4914906,7.2522016,-3.8131964,-0.7522531,-4.499321,2.588278,-5.0531363,3.7728508,-3.445791721343994,2.8234288692474365,5
5_2_1_12_25_5_m,12.859796,1.6737204,5.564865,-3.7243772,7.863883,-21.92867,9.828302,-16.126896,8.782784,-17.523073,6.1550975,-4.424344,-3.695431,-1.4827573,6.8582525,4.0923853,5.104747,3.920768,15.639646530151367,6.370502471923828,5
5_1_2_74_30_1_m,1.5984802,-1.3224317,-0.426271,-3.151543,-0.5858492,-3.2325878,0.97338825,1.099909,0.925499,-2.719755,1.5340041,-3.3644001,1.3949579,-0.26198518,1.9211127,-1.1266791,2.1825025,-4.062233,0.49245312809944153,-4.853718280792236,5
5_1_2_74_30_4_m,-1.2770754,2.715444,1.0003585,3.8928132,-0.0039309715,3.3916442,-0.7607816,-3.2779176,-0.8862471,0.507495,1.5714533,3.4017177,-0.78641665,0.22418238,0.6664893,3.9891539,-1.7510601,4.02475,7.486484527587891,-0.146728515625,5
5_2_2_49_25_5_m,1.8812451,8.967807,7.01795,-8.861908,17.175476,-14.894309,11.319002,-11.404375,10.282761,-11.931874,12.250328,-6.720653,-4.791835,-5.6990337,-16.187344,14.854284,40.017307,6.482697,22.391935348510742,-4.321898460388184,5
5_2_1_35_25_4_m,-6.7357445,16.165735,1.2466569,9.288404,-2.145847,-4.561158,-23.614136,-10.214155,-9.987857,4.7897873,-24.746431,-4.9359756,-11.412865,-3.5291731,-3.129544,-8.835771,-0.69077104,2.6901786,-3.6751549243927,6.0215349197387695,5
5_2_1_12_25_2_m,-5.4147077,-0.9996917,0.06069875,-3.0535095,-1.0168732,-6.779611,-3.465397,-12.850545,4.576854,-0.38937303,-1.2839108,1.7455492,-2.2541444,-2.519759,-2.6012864,-2.5089586,9.248714,-5.0708585,6.719418525695801,-5.825019359588623,5
5_2_1_35_25_3_m,3.279888,-15.626552,9.799357,-19.933329,7.531957,-22.575048,15.311545,-23.748344,-6.7692027,-14.389261,9.733057,-27.157198,7.077638,-15.649531,8.095736,-8.620231,14.43547,-17.524868,19.483001708984375,-5.615323066711426,5
5_2_2_49_25_3_m,-5.201349,-6.852438,2.9083092,-10.26898,14.08272,-12.365818,-1.8368605,-8.6103115,2.0958807,-10.615582,-2.0954514,-9.7739,-8.05551,-10.442928,0.023763895,-14.865657,-7.0697126,-9.436304,-9.15001106262207,-7.084458827972412,5
5_1_2_90_30_2_m,3.7119095,2.9426568,8.784109,-3.4379604,4.171627,0.4609694,-1.1761453,1.936638,-0.8710919,1.438134,5.004865,-0.7916006,6.5043893,-0.46171856,7.106978,3.3181822,2.2776065,0.6324206,3.7407875061035156,1.294648289680481,5
5_1_2_96_30_3_m,0.25441554,0.10498363,1.8008901,-2.5419161,0.7700344,6.3472896,-0.9879383,4.146579,-2.2308245,11.108983,-0.9513898,9.773946,1.6887665,-1.4560438,1.8899819,-7.9528384,-0.086267516,-16.240562,2.7679057121276855,-8.62381649017334,5
5_1_2_90_30_1_m,3.593851,-6.439863,-0.3834345,-1.1564646,2.2874725,-2.3716896,-0.5840987,-6.2043524,-2.3992774,-5.8788466,-0.079160765,-1.7905401,-6.068915,0.32509875,-1.6167127,-3.1971996,0.2353444,2.2910259,2.9899096488952637,-0.7169438004493713,5
5_1_2_74_30_5_m,10.342531,0.076681376,5.081226,-3.8005407,3.349515,-0.7868407,-0.5895902,-0.15262234,0.03763899,-0.31166935,4.882903,-0.7019104,2.580918,1.0190985,2.9218912,0.78044236,-1.1651056,0.00861549,-0.561641275882721,0.29926010966300964,5
5_2_1_12_25_1_m,-9.570098,-5.1688433,-5.081873,-9.5059805,-2.6306658,-12.615144,-1.3105625,-13.161723,-9.44659,-6.0409417,-18.774822,8.131147,-8.2659,-3.0693688,-14.610446,-1.5273906,-4.714758,-5.9317045,-0.17412565648555756,-4.268040180206299,5
5_1_1_55_25_1_m,-1.8737748,-8.281427,-4.7606072,-4.8941317,-0.4953969,-2.3291786,3.4475937,12.281136,-3.108595,6.5990553,6.5789285,1.9244918,3.7414713,-0.13041718,5.7245417,7.9519653,-2.358648,5.951151,2.925661087036133,-11.991868019104004,5
5_1_2_90_30_4_m,1.4061784,-5.216036,5.2605257,-4.702643,5.491505,-5.4216137,6.7160645,-8.185297,2.5036032,-15.368372,2.6578572,-13.126421,-0.51466084,-7.4004226,4.8487167,-12.403255,8.029662,-9.304445,4.248107433319092,-13.546531677246094,5
5_1_1_55_25_2_m,-1.4127207,20.419107,7.951649,8.843455,-2.261095,20.571573,-8.8753,15.261795,-2.784272,2.6986623,8.069872,4.234234,-2.4004314,-5.745491,11.950167,-1.8211216,35.04385,15.352311,12.429631233215332,11.283923149108887,5
5_1_2_96_30_5_m,3.8794963,-9.771779,4.839037,-7.5723677,5.502717,-10.571491,9.6094675,-13.512144,6.404048,-9.894233,7.328111,-5.7905736,3.8617764,-6.265234,2.7515194,-4.02566,-1.2953252,6.6229286,2.417139768600464,2.3571531772613525,5
5_2_1_35_25_1_m,5.088881,-4.3131757,-20.147943,-11.826435,-13.302054,-4.752694,-17.043331,-8.660419,-7.63005,1.1122836,-17.688318,7.7904544,-29.123308,-7.6917186,-26.96943,-8.045985,-19.366894,-22.336601,-25.249284744262695,-8.358128547668457,5
5_1_2_90_30_3_m,-6.7703347,-3.1772647,-0.5104059,-10.072511,9.0555525,-6.937729,7.998014,-8.257024,4.3061576,-1.7379756,2.4915378,2.4514334,-2.6084363,-5.081583,0.5063228,-5.2251725,-3.387328,-6.0365663,4.189036846160889,-6.629133224487305,5
5_2_1_35_25_5_m,-4.951455,-19.7994,0.45503923,-5.7056417,-10.793884,-8.702326,-2.7889626,-12.195004,-17.67782,-23.069824,-6.2215376,-23.243961,-14.200672,-16.379433,-18.48903,-3.2462766,-12.499342,-17.717047,-15.587197303771973,-9.06029224395752,5
5_2_2_49_25_1_m,-4.292844,-25.380695,-8.024951,-12.073977,-19.911917,-4.839386,0.7879015,-2.3372567,-18.487154,5.5450335,-52.400146,4.0237274,-47.144424,3.1035972,-39.3137,-11.771768,-44.627953,-9.233084,-19.439422607421875,-0.08066311478614807,5
5_1_2_96_30_1_m,-3.907239,5.3830824,-4.6490364,9.004627,6.2492275,9.280004,4.092453,9.165688,3.7100766,3.9489949,-3.561998,12.891865,1.2675,10.773934,0.9797493,10.559043,7.892318,10.397041,3.8970563411712646,9.926136016845703,5
5_1_2_74_30_3_m,-0.7117265,2.701375,4.276116,4.567733,-0.13302274,1.4006352,-0.15739673,2.1908386,1.4096587,4.512129,-0.8823244,3.9772213,0.9085483,-0.433868,-3.1215324,4.8440127,-1.0803634,3.164538,-1.650708556175232,6.778642654418945,5
5_1_2_74_30_2_m,-3.4787657,3.4128482,-3.408491,3.2846575,-0.42437792,2.0504863,-1.2737446,1.7156463,1.1639973,3.1514323,-3.8370166,1.1995872,2.4924467,6.596816,0.7062894,2.9499686,4.106131,11.161659,-2.512585401535034,2.2935900688171387,5
5_2_1_12_25_3_m,-0.06624994,10.154051,2.4943428,20.701935,1.555428,27.641956,6.247404,20.215399,-0.06073304,19.156303,-7.857801,0.43674794,-2.8190517,10.737812,2.4093206,21.785728,3.6693175,26.26933,0.5512729287147522,8.00051212310791,5
5_2_1_35_25_2_m,-11.199002,-3.414974,-8.267214,4.998764,-14.139892,9.628903,-5.2829113,-3.8546982,-7.1101017,1.4563177,2.9793754,8.865135,-5.7527623,-7.8066254,-18.273726,-12.751986,-9.3007145,-0.6117015,-9.286873817443848,10.764105796813965,5
5_2_2_49_25_2_m,-1.1715966,-0.18644314,-5.4472075,0.24031727,-4.8242664,-1.9658204,-14.180639,-1.746469,-14.555813,3.0147076,-17.536392,-1.7036709,4.3558908,-7.521762,-11.904797,-4.1955085,-15.238916,-2.4553995,2.052694082260132,-2.5242421627044678,5
5_1_2_96_30_2_m,-4.1546645,-0.76332986,-4.1455574,15.488441,2.0938666,27.182293,-0.6363375,15.172307,1.777913,11.544108,1.9751867,4.534499,3.9032557,3.2710805,2.390574,0.9654209,0.48485553,4.485662,1.135499358177185,0.0999429002404213,5
5_1_2_96_30_4_m,-6.382327,-4.185726,-2.2022438,-5.061639,-3.8086965,-6.036042,-4.1538343,-7.344619,-4.9703474,-7.0994363,-3.5949063,-5.7902365,-2.9042175,-5.899209,-4.637025,-8.469497,-5.4602084,-6.177407,-8.227468490600586,-5.83001708984375,5
5_1_1_55_25_5_m,-11.190059,2.5645719,-6.7262344,-3.9514897,-11.7240095,2.1757364,-2.8893356,-2.064121,-15.729773,2.1744921,-17.42729,-3.7936594,-11.265818,-7.6526866,-6.8049,0.6249872,-11.37625,-6.0680766,-13.82122802734375,0.813602864742279,5
